loja,cep,categoria_bloco,nome_produto,preco,link_produto,data_coleta
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-12 23:19:07
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-12 23:19:07
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,1.19,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-13 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-13 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-13 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.53,https://www.deliveryfort.com.br/cebola/p,2026-01-13 23:19:39
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.3,https://www.deliveryfort.com.br/cebola/p,2026-01-14 23:19:14
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,1.19,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-14 23:19:14
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-14 23:19:14
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-14 23:19:14
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.3,https://www.deliveryfort.com.br/cebola/p,2026-01-15 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,1.19,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-15 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-15 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-15 23:19:46
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.53,https://www.deliveryfort.com.br/cebola/p,2026-01-16 23:19:41
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-16 23:19:41
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-16 23:19:41
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-16 23:19:41
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.47,https://www.deliveryfort.com.br/cebola/p,2026-01-17 23:19:30
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-17 23:19:30
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-17 23:19:30
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-17 23:19:30
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.47,https://www.deliveryfort.com.br/cebola/p,2026-01-18 23:19:28
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Branca Orgânica Vivaris 400g,9.89,https://www.deliveryfort.com.br/cebola-branca-organica-vivaris-400g/p,2026-01-18 23:19:28
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa Amanhã Orgânica 500g,14.98,https://www.deliveryfort.com.br/cebola-roxa-amanha-organica-500g/p,2026-01-18 23:19:28
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-18 23:19:28
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola,0.53,https://www.deliveryfort.com.br/cebola/p,2026-01-19 23:19:48
LOJA 810 - FLORIANÓPOLIS,88063-038,Cebola,Cebola Roxa,0.93,https://www.deliveryfort.com.br/cebola-roxa/p,2026-01-19 23:19:48
